num_Oden;IdProducto;IdCliente;Cantidad;Porcentaje_Descuento;Fecha Orden;Fecha Entrega Acordada;Fecha Entrega
OPT043583-62022;480;25557;52;4;4/6/2022;9/6/2022;11/6/2022
OPT043584-62020;348;26091;23;1;22/6/2020;27/6/2020;28/6/2020
OPT043585-72022;528;17420;38;5;3/7/2022;9/7/2022;11/7/2022
OPT043586-92020;389;19253;58;1;23/9/2020;27/9/2020;3/10/2020
OPT043587-72022;536;15323;10;4;1/7/2022;6/7/2022;6/7/2022
OPT043588-72022;536;15034;14;6;5/7/2022;13/7/2022;16/7/2022
OPT043589-122021;540;24440;65;6;4/12/2021;6/12/2021;10/12/2021
OPT043590-62022;465;27115;41;7;14/6/2022;20/6/2022;20/6/2022
OPT043591-72022;530;26251;40;1;23/7/2022;28/7/2022;28/7/2022
OPT043592-112021;477;15827;11;1;6/11/2021;8/11/2021;13/11/2021
OPT043593-22020;310;29146;42;6;16/2/2020;20/2/2020;22/2/2020
OPT043594-32022;484;14640;32;5;8/3/2022;13/3/2022;15/3/2022
OPT043595-62022;477;28063;19;7;12/6/2022;16/6/2022;17/6/2022
OPT043596-42022;477;21622;59;6;26/4/2022;27/4/2022;6/5/2022
OPT043597-32022;477;29091;3;3;16/3/2022;26/3/2022;26/3/2022
OPT043598-12022;606;22585;44;8;7/1/2022;13/1/2022;16/1/2022
OPT043599-62021;389;14413;33;3;3/6/2021;4/6/2021;8/6/2021
OPT043600-12022;538;26475;2;2;27/1/2022;30/1/2022;1/2/2022
OPT043601-122020;358;26537;21;3;28/12/2020;2/1/2021;4/1/2021
OPT043602-122021;485;13098;25;0;18/12/2021;19/12/2021;24/12/2021
OPT043603-52022;573;15677;58;3;27/5/2022;5/6/2022;5/6/2022
OPT043604-72022;485;16546;45;2;24/7/2022;26/7/2022;31/7/2022
OPT043605-72022;217;19205;56;7;25/7/2022;27/7/2022;30/7/2022
OPT043606-52022;217;18377;29;0;17/5/2022;24/5/2022;28/5/2022
OPT043607-62021;387;19283;4;3;4/6/2021;7/6/2021;10/6/2021
OPT043608-82022;529;18013;39;6;25/8/2022;27/8/2022;1/9/2022
OPT043609-42022;491;14906;44;8;6/4/2022;8/4/2022;16/4/2022
OPT043610-122021;561;12323;49;4;24/12/2021;27/12/2021;3/1/2022
OPT043611-62022;477;12718;36;1;23/6/2022;27/6/2022;30/6/2022
OPT043612-102021;477;28115;64;2;19/10/2021;25/10/2021;29/10/2021
OPT043613-122021;475;22403;7;5;15/12/2021;21/12/2021;21/12/2021
OPT043614-72022;480;15782;29;6;26/7/2022;31/7/2022;3/8/2022
OPT043615-82022;528;11856;28;4;11/8/2022;14/8/2022;19/8/2022
OPT043616-62020;349;12003;11;8;17/6/2020;20/6/2020;26/6/2020
OPT043617-32022;477;11480;25;0;6/3/2022;10/3/2022;12/3/2022
OPT043618-112021;474;28600;41;1;9/11/2021;12/11/2021;15/11/2021
OPT043619-42022;479;20284;21;7;8/4/2022;12/4/2022;13/4/2022
OPT043620-62022;465;26733;38;6;2/6/2022;4/6/2022;7/6/2022
OPT043621-72022;214;27070;4;7;31/7/2022;3/8/2022;6/8/2022
OPT043622-102021;480;24713;16;7;9/10/2021;10/10/2021;20/10/2021
OPT043623-122021;478;29302;24;7;16/12/2021;20/12/2021;21/12/2021
OPT043624-72022;538;23841;16;2;3/7/2022;8/7/2022;10/7/2022
OPT043625-52022;540;25179;13;4;6/5/2022;8/5/2022;12/5/2022
OPT043626-32022;479;17220;39;4;25/3/2022;28/3/2022;4/4/2022
OPT043627-122021;214;23628;30;6;28/12/2021;30/12/2021;5/1/2022
OPT043628-122020;370;16823;56;7;19/12/2020;29/12/2020;29/12/2020
OPT043629-52021;356;15145;59;5;11/5/2021;16/5/2021;16/5/2021
OPT043630-42022;353;16011;36;6;8/4/2022;9/4/2022;18/4/2022
OPT043631-62022;485;13869;55;3;13/6/2022;16/6/2022;18/6/2022
OPT043632-52022;528;16428;59;7;16/5/2022;24/5/2022;24/5/2022
OPT043633-42022;528;17888;51;6;20/4/2022;25/4/2022;27/4/2022
OPT043634-112021;477;25761;6;5;12/11/2021;18/11/2021;19/11/2021
OPT043635-112021;580;20856;23;6;27/11/2021;29/11/2021;2/12/2021
OPT043636-92022;222;27735;3;3;4/9/2022;6/9/2022;14/9/2022
OPT043637-72022;237;14732;65;4;15/7/2022;19/7/2022;20/7/2022
OPT043638-82022;386;22218;65;7;4/8/2022;10/8/2022;13/8/2022
OPT043639-32021;368;13885;32;1;12/3/2021;19/3/2021;19/3/2021
OPT043640-82022;478;29282;11;8;10/8/2022;15/8/2022;15/8/2022
OPT043641-72022;217;15614;32;1;20/7/2022;23/7/2022;25/7/2022
OPT043642-42022;214;13765;6;3;21/4/2022;1/5/2022;1/5/2022
OPT043643-92021;484;18110;3;4;15/9/2021;18/9/2021;24/9/2021
OPT043644-72022;529;28385;10;3;31/7/2022;2/8/2022;8/8/2022
OPT043645-62021;354;15042;18;7;2/6/2021;13/6/2021;13/6/2021
OPT043646-82021;480;15551;61;4;13/8/2021;17/8/2021;20/8/2021
OPT043647-12022;535;14948;49;1;27/1/2022;2/2/2022;3/2/2022
OPT043648-122021;225;11502;63;0;16/12/2021;19/12/2021;24/12/2021
OPT043649-112021;536;18755;20;0;6/11/2021;11/11/2021;15/11/2021
OPT043650-72022;214;21685;60;0;7/7/2022;13/7/2022;16/7/2022
OPT043651-22022;480;16710;26;6;12/2/2022;17/2/2022;22/2/2022
OPT043652-52022;584;23723;33;8;15/5/2022;18/5/2022;23/5/2022
OPT043653-32022;225;20657;25;6;31/3/2022;1/4/2022;5/4/2022
OPT043654-12022;540;24622;65;2;2/1/2022;7/1/2022;10/1/2022
OPT043655-122021;225;15693;44;8;5/12/2021;6/12/2021;13/12/2021
OPT043656-82022;477;23642;29;2;29/8/2022;30/8/2022;4/9/2022
OPT043657-112021;540;15511;21;1;25/11/2021;30/11/2021;1/12/2021
OPT043658-102021;569;28840;32;8;12/10/2021;14/10/2021;17/10/2021
OPT043659-22023;342;14650;30;5;5/2/2023;9/2/2023;12/2/2023
OPT043660-42022;463;16717;21;7;28/4/2022;2/5/2022;8/5/2022
OPT043661-72022;382;21641;39;3;8/7/2022;9/7/2022;13/7/2022
OPT043662-122021;530;24013;31;2;23/12/2021;29/12/2021;3/1/2022
OPT043663-42022;541;11482;48;3;21/4/2022;29/4/2022;1/5/2022
OPT043664-22022;217;15402;24;4;3/2/2022;9/2/2022;13/2/2022
OPT043665-62022;490;19092;13;2;27/6/2022;2/7/2022;6/7/2022
OPT043666-72022;485;17327;24;8;2/7/2022;6/7/2022;9/7/2022
OPT043667-82022;480;18817;4;7;4/8/2022;5/8/2022;13/8/2022
OPT043668-22022;539;20197;1;2;2/2/2022;9/2/2022;13/2/2022
OPT043669-62022;237;26827;15;1;9/6/2022;10/6/2022;19/6/2022
OPT043670-42022;382;17914;23;6;24/4/2022;30/4/2022;4/5/2022
OPT043671-22022;536;22731;31;1;18/2/2022;19/2/2022;24/2/2022
OPT043672-22022;478;13978;33;4;1/2/2022;10/2/2022;11/2/2022
OPT043673-12022;222;22166;55;1;22/1/2022;29/1/2022;1/2/2022
OPT043674-82022;217;15825;46;6;25/8/2022;29/8/2022;31/8/2022
OPT043675-122021;530;26260;32;5;30/12/2021;3/1/2022;9/1/2022
OPT043676-12022;222;27413;52;0;9/1/2022;13/1/2022;18/1/2022
OPT043677-72022;484;11211;44;7;12/7/2022;17/7/2022;17/7/2022
OPT043678-112021;477;22089;2;5;18/11/2021;24/11/2021;26/11/2021
OPT043679-42022;574;14427;57;2;8/4/2022;9/4/2022;19/4/2022
OPT043680-112021;225;18104;43;1;12/11/2021;19/11/2021;22/11/2021
OPT043681-42022;582;21195;9;1;9/4/2022;14/4/2022;15/4/2022
OPT043682-62022;537;18075;18;1;16/6/2022;25/6/2022;27/6/2022
OPT043683-32022;217;11803;60;2;10/3/2022;16/3/2022;19/3/2022
OPT043684-62022;528;15335;21;8;19/6/2022;20/6/2022;28/6/2022
OPT043685-62020;312;14927;11;5;26/6/2020;28/6/2020;1/7/2020
OPT043686-102021;478;13555;48;8;22/10/2021;29/10/2021;2/11/2021
OPT043687-12022;528;13051;45;6;4/1/2022;8/1/2022;12/1/2022
OPT043688-62022;530;11276;2;5;19/6/2022;24/6/2022;25/6/2022
OPT043689-82022;480;13156;29;3;7/8/2022;9/8/2022;14/8/2022
OPT043690-32022;480;18717;23;2;29/3/2022;4/4/2022;5/4/2022
OPT043691-52022;487;12043;7;4;2/5/2022;12/5/2022;13/5/2022
OPT043692-82022;355;19940;27;4;6/8/2022;9/8/2022;11/8/2022
OPT043693-72022;528;13357;59;2;4/7/2022;6/7/2022;9/7/2022
OPT043694-52022;475;18880;27;0;25/5/2022;27/5/2022;31/5/2022
OPT043695-112021;529;14422;16;7;16/11/2021;23/11/2021;26/11/2021
OPT043696-22022;528;12956;38;4;8/2/2022;10/2/2022;13/2/2022
OPT043697-82022;359;21266;38;8;8/8/2022;16/8/2022;17/8/2022
OPT043698-42022;476;19634;8;3;30/4/2022;9/5/2022;9/5/2022
OPT043699-52022;540;25278;53;6;13/5/2022;22/5/2022;22/5/2022
OPT043700-112021;538;26981;3;0;1/11/2021;10/11/2021;10/11/2021
OPT043701-62021;358;27268;35;1;16/6/2021;19/6/2021;27/6/2021
OPT043702-32022;485;13381;14;8;5/3/2022;10/3/2022;12/3/2022
OPT043703-102021;530;26175;25;0;27/10/2021;6/11/2021;7/11/2021
OPT043704-72021;327;20979;6;4;6/7/2021;10/7/2021;12/7/2021
OPT043705-102021;530;27857;46;7;24/10/2021;30/10/2021;1/11/2021
OPT043706-92022;487;12945;61;7;5/9/2022;9/9/2022;12/9/2022
OPT043707-122021;477;13493;25;7;4/12/2021;7/12/2021;12/12/2021
OPT043708-32022;222;12005;22;6;29/3/2022;4/4/2022;5/4/2022
OPT043709-82022;477;11078;55;3;5/8/2022;10/8/2022;13/8/2022
OPT043710-82021;485;11089;61;2;10/8/2021;16/8/2021;20/8/2021
OPT043711-42022;485;13715;18;6;25/4/2022;26/4/2022;1/5/2022
OPT043712-102021;479;11973;3;2;9/10/2021;10/10/2021;19/10/2021
OPT043713-42022;488;11300;64;1;19/4/2022;25/4/2022;26/4/2022
OPT043714-12022;363;14424;48;1;9/1/2022;14/1/2022;14/1/2022
OPT043715-52022;538;24205;59;8;13/5/2022;17/5/2022;19/5/2022
OPT043716-72022;477;12662;63;3;23/7/2022;2/8/2022;2/8/2022
OPT043717-72022;477;24258;48;7;8/7/2022;9/7/2022;14/7/2022
OPT043718-22022;214;11767;3;2;21/2/2022;22/2/2022;28/2/2022
OPT043719-122022;313;18208;53;0;23/12/2022;31/12/2022;31/12/2022
OPT043720-12022;530;27327;19;6;4/1/2022;13/1/2022;14/1/2022
OPT043721-72022;228;14813;5;6;25/7/2022;29/7/2022;1/8/2022
OPT043722-52022;363;14776;27;8;18/5/2022;19/5/2022;26/5/2022
OPT043723-72022;477;17362;28;7;5/7/2022;6/7/2022;11/7/2022
OPT043724-92022;484;13753;46;4;8/9/2022;9/9/2022;14/9/2022
OPT043725-102021;590;20860;27;5;6/10/2021;8/10/2021;13/10/2021
OPT043726-82020;375;25093;51;2;25/8/2020;30/8/2020;31/8/2020
OPT043727-52022;353;14230;60;7;7/5/2022;10/5/2022;15/5/2022
OPT043728-52022;477;21546;48;3;11/5/2022;19/5/2022;19/5/2022
OPT043729-22022;222;15086;21;6;13/2/2022;17/2/2022;21/2/2022
OPT043730-92022;481;11506;47;0;2/9/2022;5/9/2022;12/9/2022
OPT043731-72022;361;13134;39;0;12/7/2022;18/7/2022;18/7/2022
OPT043732-12022;480;26458;55;6;17/1/2022;19/1/2022;26/1/2022
OPT043733-42022;529;26779;10;8;7/4/2022;14/4/2022;18/4/2022
OPT043734-92022;485;14575;14;1;3/9/2022;5/9/2022;11/9/2022
OPT043735-72022;568;11263;36;5;21/7/2022;24/7/2022;27/7/2022
OPT043736-112021;480;18300;25;7;25/11/2021;1/12/2021;2/12/2021
OPT043737-22022;380;20450;22;1;19/2/2022;1/3/2022;2/3/2022
OPT043738-72022;378;21958;53;1;3/7/2022;7/7/2022;9/7/2022
OPT043739-12023;314;29011;51;5;9/1/2023;11/1/2023;20/1/2023
OPT043740-22022;382;20400;42;6;15/2/2022;20/2/2022;21/2/2022
OPT043741-82022;530;28435;39;3;31/8/2022;6/9/2022;11/9/2022
OPT043742-12022;467;13263;36;6;26/1/2022;31/1/2022;1/2/2022
OPT043743-122020;377;22581;28;6;20/12/2020;22/12/2020;27/12/2020
OPT043744-112021;483;15774;6;1;18/11/2021;20/11/2021;23/11/2021
OPT043745-52022;372;16538;33;0;18/5/2022;22/5/2022;25/5/2022
OPT043746-32022;225;23996;64;3;23/3/2022;26/3/2022;28/3/2022
OPT043747-32022;541;24782;63;3;16/3/2022;17/3/2022;21/3/2022
OPT043748-122021;535;26052;63;4;29/12/2021;30/12/2021;9/1/2022
OPT043749-82022;528;17867;18;1;13/8/2022;15/8/2022;19/8/2022
OPT043750-62022;530;25471;37;8;29/6/2022;3/7/2022;5/7/2022
OPT043751-122021;528;25217;8;2;5/12/2021;6/12/2021;10/12/2021
OPT043752-72022;477;21731;16;8;31/7/2022;3/8/2022;6/8/2022
OPT043753-22021;368;13746;23;0;19/2/2021;20/2/2021;24/2/2021
OPT043754-32022;485;15196;2;2;16/3/2022;21/3/2022;23/3/2022
OPT043755-62022;540;24316;50;8;12/6/2022;14/6/2022;19/6/2022
OPT043756-32022;583;17659;17;8;16/3/2022;22/3/2022;23/3/2022
OPT043757-102021;390;24615;39;6;17/10/2021;21/10/2021;26/10/2021
OPT043758-52022;478;17833;29;5;28/5/2022;31/5/2022;3/6/2022
OPT043759-32022;463;17600;32;8;22/3/2022;1/4/2022;1/4/2022
OPT043760-102021;485;13213;37;7;18/10/2021;21/10/2021;28/10/2021
OPT043761-22022;228;18626;12;5;2/2/2022;10/2/2022;13/2/2022
OPT043762-42022;477;24169;17;1;10/4/2022;12/4/2022;15/4/2022
OPT043763-92021;222;14058;49;2;28/9/2021;2/10/2021;9/10/2021
OPT043764-32022;363;15329;39;0;26/3/2022;31/3/2022;1/4/2022
OPT043765-62022;537;17552;38;1;25/6/2022;1/7/2022;5/7/2022
OPT043766-92021;528;23109;5;6;29/9/2021;6/10/2021;10/10/2021
OPT043767-52022;529;19488;3;6;28/5/2022;3/6/2022;7/6/2022
OPT043768-82022;477;13140;23;2;23/8/2022;29/8/2022;1/9/2022
OPT043769-12023;312;12321;16;8;11/1/2023;15/1/2023;17/1/2023
OPT043770-72022;380;16783;52;5;3/7/2022;5/7/2022;11/7/2022
OPT043771-62022;214;20589;59;2;21/6/2022;23/6/2022;27/6/2022
OPT043772-52022;222;15921;16;0;8/5/2022;12/5/2022;19/5/2022
OPT043773-62021;360;21618;60;6;19/6/2021;25/6/2021;25/6/2021
OPT043774-32022;476;27656;55;6;17/3/2022;19/3/2022;22/3/2022
OPT043775-52022;530;16823;15;8;5/5/2022;8/5/2022;12/5/2022
OPT043776-52022;480;17812;19;3;2/5/2022;7/5/2022;10/5/2022
OPT043777-32021;383;25033;26;0;13/3/2021;19/3/2021;24/3/2021
OPT043778-72022;479;20091;17;7;2/7/2022;5/7/2022;9/7/2022
OPT043779-102021;214;12059;61;6;4/10/2021;7/10/2021;14/10/2021
OPT043780-22020;313;14975;42;5;19/2/2020;25/2/2020;29/2/2020
OPT043781-102021;583;18722;31;4;29/10/2021;4/11/2021;5/11/2021
OPT043782-22022;535;11370;31;3;22/2/2022;26/2/2022;1/3/2022
OPT043783-102021;357;12156;49;1;14/10/2021;21/10/2021;24/10/2021
OPT043784-52022;214;13604;19;3;21/5/2022;24/5/2022;27/5/2022
OPT043785-32022;225;24114;3;2;12/3/2022;15/3/2022;23/3/2022
OPT043786-72022;477;23603;24;4;29/7/2022;4/8/2022;5/8/2022
OPT043787-72022;386;25502;12;6;26/7/2022;28/7/2022;31/7/2022
OPT043788-42022;222;12147;51;4;14/4/2022;18/4/2022;21/4/2022
OPT043789-32022;225;23999;10;2;14/3/2022;19/3/2022;22/3/2022
OPT043790-62022;480;19575;12;3;17/6/2022;24/6/2022;26/6/2022
OPT043791-32022;222;22724;35;4;9/3/2022;15/3/2022;17/3/2022
OPT043792-112020;371;25989;51;1;30/11/2020;5/12/2020;5/12/2020
OPT043793-12022;476;12928;26;7;1/1/2022;8/1/2022;12/1/2022
OPT043794-102022;344;25878;2;1;4/10/2022;6/10/2022;11/10/2022
OPT043795-72022;217;19158;42;8;23/7/2022;1/8/2022;3/8/2022
OPT043796-72022;479;24232;8;6;29/7/2022;31/7/2022;6/8/2022
OPT043797-32022;214;19068;3;0;17/3/2022;23/3/2022;25/3/2022
OPT043798-122021;217;25690;12;3;16/12/2021;18/12/2021;21/12/2021
OPT043799-32022;214;14091;7;8;17/3/2022;18/3/2022;28/3/2022
OPT043800-72022;474;19832;43;5;28/7/2022;29/7/2022;7/8/2022
OPT043801-62022;575;24708;43;0;28/6/2022;5/7/2022;5/7/2022
OPT043802-122021;363;13326;8;4;30/12/2021;2/1/2022;6/1/2022
OPT043803-12022;237;20384;56;1;4/1/2022;6/1/2022;10/1/2022
OPT043804-72022;530;13684;33;7;10/7/2022;12/7/2022;15/7/2022
OPT043805-32022;361;16823;1;8;30/3/2022;3/4/2022;4/4/2022
OPT043806-42022;560;25917;25;2;29/4/2022;1/5/2022;7/5/2022
OPT043807-32022;605;23334;2;8;12/3/2022;17/3/2022;22/3/2022
OPT043808-102021;485;12938;47;8;1/10/2021;6/10/2021;7/10/2021
OPT043809-72020;314;14997;10;4;17/7/2020;21/7/2020;23/7/2020
OPT043810-92022;310;13514;39;1;28/9/2022;30/9/2022;9/10/2022
OPT043811-52022;485;12910;3;5;17/5/2022;20/5/2022;24/5/2022
OPT043812-52022;225;11412;32;2;22/5/2022;31/5/2022;31/5/2022
OPT043813-62022;353;12494;47;8;2/6/2022;13/6/2022;13/6/2022
OPT043814-72022;225;12641;13;7;13/7/2022;15/7/2022;18/7/2022
OPT043815-102021;477;12186;14;1;18/10/2021;20/10/2021;29/10/2021
OPT043816-42022;480;24642;57;2;9/4/2022;15/4/2022;20/4/2022
OPT043817-12022;357;12839;47;0;19/1/2022;26/1/2022;26/1/2022
OPT043818-82020;369;21216;34;7;19/8/2020;20/8/2020;25/8/2020
OPT043819-72022;606;23493;19;8;3/7/2022;4/7/2022;9/7/2022
OPT043820-12022;225;14296;51;2;7/1/2022;13/1/2022;14/1/2022
OPT043821-12023;314;28825;3;1;14/1/2023;19/1/2023;19/1/2023
OPT043822-92021;214;14951;62;2;17/9/2021;20/9/2021;26/9/2021
OPT043823-52022;561;11427;41;7;31/5/2022;9/6/2022;11/6/2022
OPT043824-52022;479;23342;52;5;19/5/2022;24/5/2022;30/5/2022
OPT043825-42022;484;26728;37;3;11/4/2022;16/4/2022;22/4/2022
OPT043826-92021;222;20138;57;4;18/9/2021;20/9/2021;29/9/2021
OPT043827-42022;529;20057;52;4;21/4/2022;25/4/2022;27/4/2022
OPT043828-52022;528;12147;4;8;29/5/2022;2/6/2022;4/6/2022
OPT043829-112021;361;12001;58;1;26/11/2021;1/12/2021;1/12/2021
OPT043830-12022;357;14830;35;8;9/1/2022;12/1/2022;15/1/2022
OPT043831-32022;479;24653;31;7;10/3/2022;17/3/2022;19/3/2022
OPT043832-62022;604;23706;54;0;11/6/2022;16/6/2022;16/6/2022
OPT043833-122021;477;17357;31;7;7/12/2021;10/12/2021;18/12/2021
OPT043834-62022;222;28701;57;3;10/6/2022;14/6/2022;18/6/2022
OPT043835-82022;477;22807;2;5;23/8/2022;30/8/2022;31/8/2022
OPT043836-12022;529;20243;1;1;1/1/2022;2/1/2022;11/1/2022
OPT043837-122021;378;19791;33;4;12/12/2021;16/12/2021;21/12/2021
OPT043838-22022;217;25069;65;3;3/2/2022;5/2/2022;12/2/2022
OPT043839-82022;528;15672;39;3;4/8/2022;10/8/2022;11/8/2022
OPT043840-52022;225;24845;48;3;14/5/2022;15/5/2022;20/5/2022
OPT043841-42022;539;16508;47;2;4/4/2022;12/4/2022;15/4/2022
OPT043842-92021;480;12892;13;2;26/9/2021;29/9/2021;7/10/2021
OPT043843-42022;480;12509;44;2;12/4/2022;18/4/2022;18/4/2022
OPT043844-32022;217;16321;40;5;8/3/2022;18/3/2022;18/3/2022
OPT043845-62021;352;13253;45;1;14/6/2021;22/6/2021;23/6/2021
OPT043846-62022;478;14615;55;0;10/6/2022;11/6/2022;18/6/2022
OPT043847-102021;231;28674;50;3;3/10/2021;4/10/2021;9/10/2021
OPT043848-72022;214;19309;64;5;27/7/2022;29/7/2022;3/8/2022
OPT043849-52022;214;16309;20;1;11/5/2022;12/5/2022;20/5/2022
OPT043850-62022;478;16825;50;2;28/6/2022;30/6/2022;6/7/2022
OPT043851-22022;214;15624;16;5;22/2/2022;25/2/2022;3/3/2022
OPT043852-92021;537;11005;46;1;4/9/2021;6/9/2021;14/9/2021
OPT043853-92022;348;11033;9;4;26/9/2022;5/10/2022;7/10/2022
OPT043854-12022;535;26594;48;8;17/1/2022;20/1/2022;23/1/2022
OPT043855-92021;477;26667;44;2;22/9/2021;28/9/2021;28/9/2021
OPT043856-62022;541;26799;12;3;25/6/2022;26/6/2022;1/7/2022
OPT043857-42022;217;12882;35;7;22/4/2022;25/4/2022;27/4/2022
OPT043858-22022;536;18644;61;1;18/2/2022;20/2/2022;28/2/2022
OPT043859-12022;480;19593;60;4;7/1/2022;11/1/2022;13/1/2022
OPT043860-112021;480;12372;62;7;16/11/2021;23/11/2021;23/11/2021
OPT043861-72022;561;13255;49;4;13/7/2022;19/7/2022;20/7/2022
OPT043862-62022;480;25467;50;1;16/6/2022;25/6/2022;25/6/2022
OPT043863-122021;388;20031;20;5;21/12/2021;23/12/2021;30/12/2021
OPT043864-62022;569;11088;3;2;23/6/2022;28/6/2022;1/7/2022
OPT043865-52022;536;22183;64;2;28/5/2022;30/5/2022;2/6/2022
OPT043866-32022;481;26098;64;4;22/3/2022;23/3/2022;30/3/2022
OPT043867-12022;536;16434;24;3;12/1/2022;18/1/2022;21/1/2022
OPT043868-22022;490;27182;26;3;3/2/2022;6/2/2022;8/2/2022
OPT043869-92021;605;21031;54;5;26/9/2021;2/10/2021;3/10/2021
OPT043870-72022;487;15657;14;4;8/7/2022;14/7/2022;19/7/2022
OPT043871-52022;536;23615;47;1;12/5/2022;17/5/2022;19/5/2022
OPT043872-92021;214;11307;21;7;20/9/2021;27/9/2021;28/9/2021
OPT043873-32022;222;28754;49;1;12/3/2022;17/3/2022;18/3/2022
OPT043874-42022;530;28887;18;8;9/4/2022;12/4/2022;18/4/2022
OPT043875-12022;475;19153;49;5;12/1/2022;15/1/2022;18/1/2022
OPT043876-122021;604;22115;33;0;17/12/2021;22/12/2021;27/12/2021
OPT043877-62022;477;24092;32;8;12/6/2022;16/6/2022;20/6/2022
OPT043878-62021;379;16432;46;1;24/6/2021;28/6/2021;4/7/2021
OPT043879-62022;598;16109;48;4;5/6/2022;7/6/2022;11/6/2022
OPT043880-102021;481;26774;37;2;27/10/2021;30/10/2021;4/11/2021
OPT043881-102021;480;11116;19;0;25/10/2021;4/11/2021;4/11/2021
OPT043882-12022;480;23622;56;5;31/1/2022;6/2/2022;10/2/2022
OPT043883-12022;541;22704;64;8;25/1/2022;27/1/2022;30/1/2022
OPT043884-112021;529;28212;64;0;29/11/2021;5/12/2021;9/12/2021
OPT043885-12022;581;15014;9;7;22/1/2022;25/1/2022;27/1/2022
OPT043886-122020;373;29336;12;1;2/12/2020;3/12/2020;11/12/2020
OPT043887-52022;540;15102;35;3;26/5/2022;1/6/2022;4/6/2022
OPT043888-122021;228;11330;49;3;26/12/2021;27/12/2021;5/1/2022
OPT043889-52022;606;25020;60;7;12/5/2022;17/5/2022;19/5/2022
OPT043890-52022;485;14889;10;0;18/5/2022;23/5/2022;24/5/2022
OPT043891-22022;222;13656;39;7;23/2/2022;2/3/2022;3/3/2022
OPT043892-12022;480;19698;33;3;28/1/2022;30/1/2022;2/2/2022
OPT043893-32022;491;22495;27;8;16/3/2022;20/3/2022;23/3/2022
OPT043894-122021;355;12702;1;2;31/12/2021;1/1/2022;5/1/2022
OPT043895-92021;477;25799;46;7;11/9/2021;15/9/2021;18/9/2021
OPT043896-22022;472;24627;40;4;23/2/2022;25/2/2022;6/3/2022
OPT043897-82021;217;26657;44;4;27/8/2021;31/8/2021;7/9/2021
OPT043898-112021;540;25434;30;2;26/11/2021;29/11/2021;2/12/2021
OPT043899-52022;217;21483;49;2;27/5/2022;2/6/2022;4/6/2022
OPT043900-92021;479;24063;7;7;10/9/2021;15/9/2021;18/9/2021
OPT043901-122021;538;27342;25;3;26/12/2021;29/12/2021;31/12/2021
OPT043902-62022;477;17394;41;6;1/6/2022;2/6/2022;6/6/2022
OPT043903-42022;606;23394;58;3;19/4/2022;24/4/2022;28/4/2022
OPT043904-102021;485;12925;9;5;25/10/2021;26/10/2021;1/11/2021
OPT043905-92021;480;11296;60;3;10/9/2021;18/9/2021;21/9/2021
OPT043906-52022;580;26352;9;5;12/5/2022;15/5/2022;18/5/2022
OPT043907-32022;477;25823;24;1;24/3/2022;31/3/2022;3/4/2022
OPT043908-12022;463;22571;42;5;15/1/2022;19/1/2022;25/1/2022
OPT043909-32022;477;12027;13;0;7/3/2022;11/3/2022;12/3/2022
OPT043910-82022;540;13708;37;5;21/8/2022;25/8/2022;29/8/2022
OPT043911-22022;234;14427;53;4;7/2/2022;13/2/2022;16/2/2022
OPT043912-122021;357;12619;6;6;20/12/2021;23/12/2021;26/12/2021
OPT043913-112021;539;16469;1;7;26/11/2021;28/11/2021;2/12/2021
OPT043914-42022;222;15581;50;7;7/4/2022;10/4/2022;14/4/2022
OPT043915-92021;214;18751;38;4;27/9/2021;5/10/2021;7/10/2021
OPT043916-122021;535;25342;48;7;14/12/2021;16/12/2021;23/12/2021
OPT043917-42022;539;25250;19;2;8/4/2022;16/4/2022;16/4/2022
OPT043918-82022;529;25071;1;2;23/8/2022;25/8/2022;28/8/2022
OPT043919-72022;484;16571;31;7;25/7/2022;27/7/2022;1/8/2022
OPT043920-22022;480;11185;1;1;15/2/2022;23/2/2022;23/2/2022
OPT043921-32022;480;11757;48;0;10/3/2022;19/3/2022;19/3/2022
OPT043922-72022;570;27899;33;5;20/7/2022;25/7/2022;25/7/2022
OPT043923-12022;386;24011;28;7;27/1/2022;2/2/2022;5/2/2022
OPT043924-42021;333;21040;64;3;9/4/2021;12/4/2021;17/4/2021
OPT043925-52022;529;17907;58;6;18/5/2022;24/5/2022;24/5/2022
OPT043926-72022;485;12778;55;1;31/7/2022;1/8/2022;5/8/2022
OPT043927-22022;463;25417;45;1;5/2/2022;7/2/2022;13/2/2022
OPT043928-42022;225;13300;60;4;10/4/2022;11/4/2022;18/4/2022
OPT043929-112021;539;22324;44;1;7/11/2021;8/11/2021;17/11/2021
OPT043930-102021;528;16358;41;6;18/10/2021;19/10/2021;25/10/2021
OPT043931-122021;536;18763;42;0;25/12/2021;30/12/2021;4/1/2022
OPT043932-42022;217;15042;53;2;20/4/2022;28/4/2022;1/5/2022
OPT043933-52022;480;14754;3;2;5/5/2022;6/5/2022;10/5/2022
OPT043934-52022;541;25994;23;5;17/5/2022;19/5/2022;23/5/2022
OPT043935-12022;529;25764;38;8;24/1/2022;26/1/2022;2/2/2022
OPT043936-92021;528;11207;5;4;12/9/2021;18/9/2021;19/9/2021
OPT043937-12022;537;13435;50;7;26/1/2022;30/1/2022;3/2/2022
OPT043938-72022;217;18819;49;3;16/7/2022;24/7/2022;24/7/2022
OPT043939-122021;535;26047;19;2;30/12/2021;7/1/2022;8/1/2022
